nom,SIREN,type,COG,COG_3digits,code_departement,code_departement_3digits,code_region,population,EPCI,url-ptf,url-datagouv,id-datagouv,merge,ptf
Fleurines,216002360,COM,60238,,60,060,32,1998,200066975,,,,,
Fleury,216002378,COM,60239,,60,060,32,563,246000707,,,,,
Fontaine-Bonneleau,216002386,COM,60240,,60,060,32,247,200068005,,,,,
Fontaine-Chaalis,216002394,COM,60241,,60,060,32,363,200066975,,,,,
Fontaine-Lavaganne,216002402,COM,60242,,60,060,32,514,246000848,,,,,
Fontaine-Saint-Lucien,216002410,COM,60243,,60,060,32,174,200067999,,,,,
Fontenay-Torcy,216002428,COM,60244,,60,060,32,126,246000848,,,,,
Formerie,200083467,COM,60245,,60,060,32,2160,246000848,,,,,
Fouilleuse,216002451,COM,60247,,60,060,32,142,246000376,,,,,
Fouilloy,216002469,COM,60248,,60,060,32,206,246000848,,,,,
Foulangues,216002477,COM,60249,,60,060,32,200,200067973,,,,,
Fouquenies,216002485,COM,60250,,60,060,32,442,200067999,,,,,
Fouquerolles,216002493,COM,60251,,60,060,32,286,200067999,,,,,
Fournival,216002501,COM,60252,,60,060,32,521,246000566,,,,,
Francastel,216002519,COM,60253,,60,060,32,480,200067999,,,,,
Francières,216002527,COM,60254,,60,060,32,563,246000897,,,,,
Fréniches,216002535,COM,60255,,60,060,32,353,246000756,,,,,
Montchevreuil,200087344,COM,60256,,60,060,32,1309,246000582,,,,,
Fresne-Léguillon,216002550,COM,60257,,60,060,32,447,246000707,,,,,
Fresnières,216002568,COM,60258,,60,060,32,170,246000855,,,,,
Fresnoy-en-Thelle,216002576,COM,60259,,60,060,32,939,200067973,,,,,
Fresnoy-la-Rivière,216002584,COM,60260,,60,060,32,671,246000871,,,,,
Fresnoy-le-Luat,216002592,COM,60261,,60,060,32,515,246000871,,,,,
Le Frestoy-Vaux,216002600,COM,60262,,60,060,32,255,246000566,,,,,
Frétoy-le-Château,216002618,COM,60263,,60,060,32,259,246000756,,,,,
Frocourt,216002626,COM,60264,,60,060,32,538,200067999,,,,,
Froissy,216002634,COM,60265,,60,060,32,899,200068005,,,,,
Le Gallet,216002642,COM,60267,,60,060,32,178,200068005,,,,,
Gannes,216002659,COM,60268,,60,060,32,341,246000566,,,,,
Gaudechart,216002667,COM,60269,,60,060,32,366,246000848,,,,,
Genvry,216002675,COM,60270,,60,060,32,407,246000756,,,,,
Gerberoy,216002683,COM,60271,,60,060,32,92,246000848,,,,,
Gilocourt,216002691,COM,60272,,60,060,32,673,246000871,,,,,
Giraumont,216002709,COM,60273,,60,060,32,558,246000855,,,,,
Glaignes,216002717,COM,60274,,60,060,32,385,246000871,,,,,
Glatigny,216002725,COM,60275,,60,060,32,230,246000848,,,,,
Godenvillers,216002733,COM,60276,,60,060,32,231,246000566,,,,,
Goincourt,216002741,COM,60277,,60,060,32,1424,200067999,,,,,
Golancourt,216002758,COM,60278,,60,060,32,394,246000756,,,,,
Gondreville,216002766,COM,60279,,60,060,32,211,246000871,,,,,
Gourchelles,216002774,COM,60280,,60,060,32,121,246000848,,,,,
Gournay-sur-Aronde,216002782,COM,60281,,60,060,32,590,246000855,,,,,
Gouvieux,216002790,COM,60282,,60,060,32,9471,246000764,,,,,
Gouy-les-Groseillers,216002808,COM,60283,,60,060,32,27,200068005,,,,,
Grandfresnoy,216002816,COM,60284,,60,060,32,1832,246000897,,,,,
Grandvillers-aux-Bois,216002824,COM,60285,,60,060,32,328,246000566,,,,,
Grandvilliers,216002832,COM,60286,,60,060,32,3024,246000848,,,,,
Grandrû,216002840,COM,60287,,60,060,32,351,246000756,,,,,
Grémévillers,216002857,COM,60288,,60,060,32,463,246000848,,,,,
Grez,216002865,COM,60289,,60,060,32,274,246000848,,,,,
Guignecourt,216002873,COM,60290,,60,060,32,385,200067999,,,,,
Guiscard,216002881,COM,60291,,60,060,32,1826,246000756,,,,,
Gury,216002899,COM,60292,,60,060,32,253,246000855,,,,,
Hadancourt-le-Haut-Clocher,216002907,COM,60293,,60,060,32,374,246000707,,,,,
Hainvillers,216002915,COM,60294,,60,060,32,81,246000855,,,,,
Halloy,216002923,COM,60295,,60,060,32,461,246000848,,,,,
Hannaches,216002931,COM,60296,,60,060,32,142,246000848,,,,,
Le Hamel,216002949,COM,60297,,60,060,32,185,246000848,,,,,
Hanvoile,216002956,COM,60298,,60,060,32,624,246000848,,,,,
Hardivillers,216002964,COM,60299,,60,060,32,547,200068005,,,,,
Haucourt,216002980,COM,60301,,60,060,32,143,246000848,,,,,
Haudivillers,216002998,COM,60302,,60,060,32,835,200067999,,,,,
Hautbos,216003004,COM,60303,,60,060,32,194,246000848,,,,,
Haute-Épine,216003012,COM,60304,,60,060,32,281,246000848,,,,,
Hautefontaine,216003020,COM,60305,,60,060,32,339,246000749,,,,,
Hécourt,216003038,COM,60306,,60,060,32,158,246000848,,,,,
Heilles,216003046,COM,60307,,60,060,32,633,200067973,,,,,
Hémévillers,216003053,COM,60308,,60,060,32,471,246000897,,,,,
Hénonville,216003061,COM,60309,,60,060,32,840,246000582,,,,,
Herchies,216003079,COM,60310,,60,060,32,669,200067999,,,,,
La Hérelle,216003087,COM,60311,,60,060,32,247,200068005,,,,,
Héricourt-sur-Thérain,216003095,COM,60312,,60,060,32,128,246000848,,,,,
Hermes,216003103,COM,60313,,60,060,32,2539,200067999,,,,,
Hétomesnil,216003111,COM,60314,,60,060,32,317,246000848,,,,,
Hodenc-en-Bray,216003129,COM,60315,,60,060,32,500,246000913,,,,,
Hodenc-l'Évêque,216003137,COM,60316,,60,060,32,256,200067973,,,,,
Hondainville,216003145,COM,60317,,60,060,32,716,200067973,,,,,
Houdancourt,216003152,COM,60318,,60,060,32,682,246000897,,,,,
La Houssoye,216003160,COM,60319,,60,060,32,618,246000707,,,,,
Ivors,216003178,COM,60320,,60,060,32,262,246000871,,,,,
Ivry-le-Temple,216003186,COM,60321,,60,060,32,783,246000582,,,,,
Jaméricourt,216003194,COM,60322,,60,060,32,327,246000707,,,,,
Janville,216003202,COM,60323,,60,060,32,692,200067965,,,,,
Jaulzy,216003210,COM,60324,,60,060,32,914,246000749,,,,,
Jaux,216003228,COM,60325,,60,060,32,2478,200067965,,,,,
Jonquières,216003236,COM,60326,,60,060,32,632,200067965,,,,,
Jouy-sous-Thelle,216003244,COM,60327,,60,060,32,1045,246000707,,,,,
Juvignies,216003251,COM,60328,,60,060,32,332,200067999,,,,,
Laberlière,216003269,COM,60329,,60,060,32,203,246000855,,,,,
Laboissière-en-Thelle,216003277,COM,60330,,60,060,32,1372,246000582,,,,,
Labosse,216003285,COM,60331,,60,060,32,449,246000913,,,,,
Labruyère,216003293,COM,60332,,60,060,32,701,246000129,,,,,
Lachapelle-aux-Pots,216003301,COM,60333,,60,060,32,1655,246000913,,,,,
Lachapelle-Saint-Pierre,216003319,COM,60334,,60,060,32,940,200067973,,,,,
Lachapelle-sous-Gerberoy,216003327,COM,60335,,60,060,32,149,246000848,,,,,
Lachaussée-du-Bois-d'Écu,216003335,COM,60336,,60,060,32,206,200067999,,,,,
Lachelle,216003343,COM,60337,,60,060,32,674,200067965,,,,,
Lacroix-Saint-Ouen,216003350,COM,60338,,60,060,32,4860,200067965,,,,,
Lafraye,216003368,COM,60339,,60,060,32,377,200067999,,,,,
Lagny,216003376,COM,60340,,60,060,32,542,246000855,,,,,
Lagny-le-Sec,216003384,COM,60341,,60,060,32,2116,246000871,,,,,
Laigneville,216003392,COM,60342,,60,060,32,4772,246000129,,,,,
Lalande-en-Son,216003400,COM,60343,,60,060,32,678,246000913,,,,,
Lalandelle,216003418,COM,60344,,60,060,32,489,246000913,,,,,
Lamécourt,216003426,COM,60345,,60,060,32,193,246000376,,,,,
Lamorlaye,216003434,COM,60346,,60,060,32,9117,246000764,,,,,
Lannoy-Cuillère,216003459,COM,60347,,60,060,32,287,246000848,,,,,
Larbroye,216003467,COM,60348,,60,060,32,519,246000756,,,,,
Lassigny,216003475,COM,60350,,60,060,32,1423,246000855,,,,,
Lataule,216003483,COM,60351,,60,060,32,119,246000855,,,,,
Lattainville,216003491,COM,60352,,60,060,32,151,246000707,,,,,
Lavacquerie,216003509,COM,60353,,60,060,32,208,246000848,,,,,
Laverrière,216003517,COM,60354,,60,060,32,39,246000848,,,,,
Laversines,216003525,COM,60355,,60,060,32,1220,200067999,,,,,
Lavilletertre,216003533,COM,60356,,60,060,32,550,246000707,,,,,
Léglantiers,216003541,COM,60357,,60,060,32,556,246000566,,,,,
Lévignen,216003558,COM,60358,,60,060,32,995,246000871,,,,,
Lhéraule,216003566,COM,60359,,60,060,32,191,246000913,,,,,
Liancourt,216003574,COM,60360,,60,060,32,6941,246000129,,,,,
Liancourt-Saint-Pierre,216003582,COM,60361,,60,060,32,615,246000707,,,,,
Libermont,216003590,COM,60362,,60,060,32,188,246000756,,,,,
Lierville,216003608,COM,60363,,60,060,32,228,246000707,,,,,
Lieuvillers,216003616,COM,60364,,60,060,32,717,246000566,,,,,
Lihus,216003624,COM,60365,,60,060,32,414,246000848,,,,,
Litz,216003632,COM,60366,,60,060,32,361,200067999,,,,,
Loconville,216003640,COM,60367,,60,060,32,344,246000707,,,,,
Longueil-Annel,216003657,COM,60368,,60,060,32,2682,246000772,,,,,
Longueil-Sainte-Marie,216003665,COM,60369,,60,060,32,1954,246000897,,,,,
Lormaison,216003673,COM,60370,,60,060,32,1321,246000582,,,,,
Loueuse,216003681,COM,60371,,60,060,32,151,246000848,,,,,
Luchy,216003699,COM,60372,,60,060,32,657,200067999,,,,,
Machemont,216003707,COM,60373,,60,060,32,735,246000772,,,,,
Maignelay-Montigny,216003715,COM,60374,,60,060,32,2731,246000566,,,,,
Maimbeville,216003723,COM,60375,,60,060,32,424,246000376,,,,,
Maisoncelle-Saint-Pierre,216003731,COM,60376,,60,060,32,162,200067999,,,,,
Maisoncelle-Tuilerie,216003749,COM,60377,,60,060,32,303,200068005,,,,,
Marest-sur-Matz,216003756,COM,60378,,60,060,32,411,246000772,,,,,
Mareuil-la-Motte,216003764,COM,60379,,60,060,32,657,246000855,,,,,
Mareuil-sur-Ourcq,216003772,COM,60380,,60,060,32,1637,246000871,,,,,
Margny-aux-Cerises,216003780,COM,60381,,60,060,32,262,246000855,,,,,
Margny-lès-Compiègne,216003798,COM,60382,,60,060,32,8544,200067965,,,,,
Margny-sur-Matz,216003806,COM,60383,,60,060,32,548,246000855,,,,,
Marolles,216003814,COM,60385,,60,060,32,694,246000871,,,,,
Marquéglise,216003822,COM,60386,,60,060,32,500,246000855,,,,,
Marseille-en-Beauvaisis,216003830,COM,60387,,60,060,32,1491,246000848,,,,,
Martincourt,216003848,COM,60388,,60,060,32,129,246000848,,,,,
Maucourt,216003855,COM,60389,,60,060,32,251,246000756,,,,,
Maulers,216003863,COM,60390,,60,060,32,322,200067999,,,,,
Maysel,216003871,COM,60391,,60,060,32,252,200068047,,,,,
Mélicocq,216003889,COM,60392,,60,060,32,756,246000772,,,,,
Mello,216003897,COM,60393,,60,060,32,656,200067973,,,,,
Ménévillers,216003905,COM,60394,,60,060,32,105,246000566,,,,,
Méru,216003913,COM,60395,,60,060,32,14800,246000582,,,,,
Méry-la-Bataille,216003921,COM,60396,,60,060,32,634,246000566,,,,,
Le Mesnil-Conteville,216003939,COM,60397,,60,060,32,85,246000848,,,,,
Le Mesnil-en-Thelle,216003947,COM,60398,,60,060,32,2259,200067973,,,,,
Le Mesnil-Saint-Firmin,216003954,COM,60399,,60,060,32,265,200068005,,,,,
Le Mesnil-sur-Bulles,216003962,COM,60400,,60,060,32,274,246000566,,,,,
Le Mesnil-Théribus,216003970,COM,60401,,60,060,32,842,246000707,,,,,
Le Meux,216003988,COM,60402,,60,060,32,2329,200067965,,,,,
Milly-sur-Thérain,216003996,COM,60403,,60,060,32,1739,200067999,,,,,
Mogneville,216004002,COM,60404,,60,060,32,1552,246000129,,,,,
Moliens,216004010,COM,60405,,60,060,32,1174,246000848,,,,,
Monceaux,216004028,COM,60406,,60,060,32,841,246000921,,,,,
Monceaux-l'Abbaye,216004036,COM,60407,,60,060,32,229,246000848,,,,,
Monchy-Humières,216004044,COM,60408,,60,060,32,782,246000855,,,,,
Monchy-Saint-Éloi,216004051,COM,60409,,60,060,32,2254,246000129,,,,,
Mondescourt,216004069,COM,60410,,60,060,32,246,246000756,,,,,
Monneville,216004077,COM,60411,,60,060,32,835,246000707,,,,,
Montagny-en-Vexin,216004085,COM,60412,,60,060,32,681,246000707,,,,,
Montagny-Sainte-Félicité,216004093,COM,60413,,60,060,32,426,246000871,,,,,
Montataire,216004101,COM,60414,,60,060,32,13419,200068047,,,,,
Montépilloy,216004119,COM,60415,,60,060,32,147,200066975,,,,,
Montgérain,216004127,COM,60416,,60,060,32,184,246000566,,,,,
Montiers,216004143,COM,60418,,60,060,32,435,246000566,,,,,
Montjavoult,216004150,COM,60420,,60,060,32,494,246000707,,,,,
Mont-l'Évêque,216004168,COM,60421,,60,060,32,404,200066975,,,,,
Montlognon,216004176,COM,60422,,60,060,32,207,200066975,,,,,
Montmacq,216004184,COM,60423,,60,060,32,1106,246000772,,,,,
Montmartin,216004192,COM,60424,,60,060,32,266,246000897,,,,,
Montreuil-sur-Brêche,216004200,COM,60425,,60,060,32,505,200068005,,,,,
Montreuil-sur-Thérain,216004218,COM,60426,,60,060,32,247,200067973,,,,,
Monts,216004226,COM,60427,,60,060,32,170,246000582,,,,,
Le Mont-Saint-Adrien,216004234,COM,60428,,60,060,32,674,200067999,,,,,
Morangles,216004242,COM,60429,,60,060,32,405,200067973,,,,,
Morienval,216004259,COM,60430,,60,060,32,1091,246000871,,,,,
Morlincourt,216004267,COM,60431,,60,060,32,549,246000756,,,,,
Mortefontaine,216004275,COM,60432,,60,060,32,883,246000764,,,,,
Mortefontaine-en-Thelle,216004283,COM,60433,,60,060,32,932,200067973,,,,,
Mortemer,216004291,COM,60434,,60,060,32,230,246000855,,,,,
Morvillers,216004309,COM,60435,,60,060,32,480,246000848,,,,,
Mory-Montcrux,216004317,COM,60436,,60,060,32,85,200068005,,,,,
Mouchy-le-Châtel,216004325,COM,60437,,60,060,32,82,200067973,,,,,
Moulin-sous-Touvent,216004333,COM,60438,,60,060,32,218,246000749,,,,,
Mouy,216004341,COM,60439,,60,060,32,5363,246000376,,,,,
Moyenneville,216004358,COM,60440,,60,060,32,642,246000566,,,,,
Moyvillers,216004366,COM,60441,,60,060,32,686,246000897,,,,,
Muidorge,216004374,COM,60442,,60,060,32,143,200067999,,,,,
Muirancourt,216004382,COM,60443,,60,060,32,575,246000756,,,,,
Mureaumont,216004390,COM,60444,,60,060,32,157,246000848,,,,,
Nampcel,216004408,COM,60445,,60,060,32,320,246000749,,,,,
Nanteuil-le-Haudouin,216004416,COM,60446,,60,060,32,4334,246000871,,,,,
Néry,216004424,COM,60447,,60,060,32,675,200067965,,,,,
Neufchelles,216004432,COM,60448,,60,060,32,383,246000871,,,,,
Neufvy-sur-Aronde,216004440,COM,60449,,60,060,32,283,246000855,,,,,
Neuilly-en-Thelle,216004457,COM,60450,,60,060,32,3697,200067973,,,,,
Neuilly-sous-Clermont,216004465,COM,60451,,60,060,32,1703,246000376,,,,,
Neuville-Bosc,216004473,COM,60452,,60,060,32,524,246000582,,,,,
La Neuville-en-Hez,216004499,COM,60454,,60,060,32,1003,200067999,,,,,
La Neuville-Roy,216004515,COM,60456,,60,060,32,967,246000566,,,,,
La Neuville-Saint-Pierre,216004523,COM,60457,,60,060,32,160,200068005,,,,,
La Neuville-sur-Oudeuil,216004531,COM,60458,,60,060,32,333,246000848,,,,,
La Neuville-sur-Ressons,216004549,COM,60459,,60,060,32,215,246000855,,,,,
La Neuville-Vault,216004556,COM,60460,,60,060,32,199,246000848,,,,,
Nivillers,216004564,COM,60461,,60,060,32,212,200067999,,,,,
Noailles,216004572,COM,60462,,60,060,32,2868,200067973,,,,,
Nogent-sur-Oise,216004580,COM,60463,,60,060,32,20395,200068047,,,,,
Nointel,216004598,COM,60464,,60,060,32,1044,246000376,,,,,
Noirémont,216004606,COM,60465,,60,060,32,185,200068005,,,,,
Noroy,216004614,COM,60466,,60,060,32,237,246000566,,,,,
Nourard-le-Franc,216004622,COM,60468,,60,060,32,343,246000566,,,,,
Novillers,216004630,COM,60469,,60,060,32,373,200067973,,,,,
Noyers-Saint-Martin,216004648,COM,60470,,60,060,32,876,200068005,,,,,
Noyon,216004655,COM,60471,,60,060,32,13831,246000756,,,,,
Offoy,216004663,COM,60472,,60,060,32,118,246000848,,,,,
Ognes,216004671,COM,60473,,60,060,32,295,246000871,,,,,
Ognolles,216004689,COM,60474,,60,060,32,293,246000855,,,,,
Omécourt,216004705,COM,60476,,60,060,32,206,246000848,,,,,
Ons-en-Bray,216004713,COM,60477,,60,060,32,1436,246000913,,,,,
Ormoy-le-Davien,216004721,COM,60478,,60,060,32,351,246000871,,,,,
Ormoy-Villers,216004739,COM,60479,,60,060,32,654,246000871,,,,,
Oroër,216004747,COM,60480,,60,060,32,573,200068005,,,,,
Orrouy,216004754,COM,60481,,60,060,32,608,246000871,,,,,
Orry-la-Ville,216004762,COM,60482,,60,060,32,3434,246000764,,,,,
Orvillers-Sorel,216004770,COM,60483,,60,060,32,578,246000855,,,,,
Oudeuil,216004788,COM,60484,,60,060,32,273,246000848,,,,,
Oursel-Maison,216004796,COM,60485,,60,060,32,245,200068005,,,,,
Paillart,216004804,COM,60486,,60,060,32,590,200068005,,,,,
Parnes,216004812,COM,60487,,60,060,32,354,246000707,,,,,
Passel,216004820,COM,60488,,60,060,32,288,246000756,,,,,
Péroy-les-Gombries,216004838,COM,60489,,60,060,32,1151,246000871,,,,,
Pierrefitte-en-Beauvaisis,216004846,COM,60490,,60,060,32,377,200067999,,,,,
Pierrefonds,216004853,COM,60491,,60,060,32,2017,246000749,,,,,
Pimprez,216004861,COM,60492,,60,060,32,887,246000772,,,,,
Pisseleu,216004879,COM,60493,,60,060,32,507,246000848,,,,,
Plailly,216004887,COM,60494,,60,060,32,1828,246000764,,,,,
Plainval,216004895,COM,60495,,60,060,32,407,246000566,,,,,
Plainville,216004903,COM,60496,,60,060,32,162,200068005,,,,,
Le Plessier-sur-Bulles,216004911,COM,60497,,60,060,32,214,246000566,,,,,
Le Plessier-sur-Saint-Just,216004929,COM,60498,,60,060,32,517,246000566,,,,,
Plessis-de-Roye,216004937,COM,60499,,60,060,32,238,246000855,,,,,
Le Plessis-Belleville,216004945,COM,60500,,60,060,32,3459,246000871,,,,,
Le Plessis-Brion,216004952,COM,60501,,60,060,32,1397,246000772,,,,,
Le Plessis-Patte-d'Oie,216004960,COM,60502,,60,060,32,106,246000756,,,,,
Le Ployron,216004978,COM,60503,,60,060,32,114,246000566,,,,,
Ponchon,216004986,COM,60504,,60,060,32,1131,200067973,,,,,
Pontarmé,216004994,COM,60505,,60,060,32,837,200066975,,,,,
Pont-l'Évêque,216005009,COM,60506,,60,060,32,684,246000756,,,,,
Pontoise-lès-Noyon,216005017,COM,60507,,60,060,32,469,246000756,,,,,
Pontpoint,216005025,COM,60508,,60,060,32,3335,246000921,,,,,
Pont-Sainte-Maxence,216005033,COM,60509,,60,060,32,12322,246000921,,,,,
Porcheux,216005041,COM,60510,,60,060,32,614,246000707,,,,,
Porquéricourt,216005058,COM,60511,,60,060,32,397,246000756,,,,,
Pouilly,216005066,COM,60512,,60,060,32,158,246000582,,,,,
Précy-sur-Oise,216005074,COM,60513,,60,060,32,3278,200067973,,,,,
Prévillers,216005082,COM,60514,,60,060,32,232,246000848,,,,,
Pronleroy,216005090,COM,60515,,60,060,32,393,246000566,,,,,
Puiseux-en-Bray,216005108,COM,60516,,60,060,32,423,246000913,,,,,
