nom,SIREN,type,COG,COG_3digits,code_departement,code_departement_3digits,code_region,population,EPCI,url-ptf,url-datagouv,id-datagouv,merge,ptf,trancheEffectifsUniteLegale,EffectifsSup50
Drusenheim,216701060,COM,67106,,67,067,44,5196,200041325.0,,,,,,21.0,True
Eckbolsheim,216701185,COM,67118,,67,067,44,6918,246700488.0,,,,,,22.0,True
Erstein,216701300,COM,67130,,67,067,44,10754,200067924.0,,,,,,21.0,True
Eschau,216701318,COM,67131,,67,067,44,5354,246700488.0,,,,,,22.0,True
Fegersheim,216701375,COM,67137,,67,067,44,5802,246700488.0,,,,,,22.0,True
Gambsheim,216701516,COM,67151,,67,067,44,4923,200041325.0,,,,,,21.0,True
Geispolsheim,216701524,COM,67152,,67,067,44,7616,246700488.0,,,,,,22.0,True
Haguenau,216701805,COM,67180,,67,067,44,35050,200067874.0,,,,,,22.0,True
Herrlisheim,216701946,COM,67194,,67,067,44,4912,200041325.0,,,,,,21.0,True
Hœnheim,216702043,COM,67204,,67,067,44,11295,246700488.0,,,,,,22.0,True
Hœrdt,216702050,COM,67205,,67,067,44,4428,246700843.0,,,,,,21.0,True
Holtzheim,216702126,COM,67212,,67,067,44,3684,246700488.0,,,,,,21.0,True
Illkirch-Graffenstaden,216702183,COM,67218,,67,067,44,27446,246700488.0,,,,,,41.0,True
Ingwiller,216702225,COM,67222,,67,067,44,4101,200067783.0,,,,,,21.0,True
Lingolsheim,216702670,COM,67267,,67,067,44,18496,246700488.0,,,,,,32.0,True
Marckolsheim,216702811,COM,67281,,67,067,44,4215,200030526.0,,,,,,21.0,True
Molsheim,216703009,COM,67300,,67,067,44,9526,246701064.0,,,,,,31.0,True
Mundolsheim,216703090,COM,67309,,67,067,44,4792,246700488.0,,,,,,22.0,True
Mutzig,216703132,COM,67313,,67,067,44,6061,246701064.0,,,,,,22.0,True
Niederbronn-les-Bains,216703249,COM,67324,,67,067,44,4488,246701098.0,,,,,,21.0,True
Betschdorf,216703397,COM,67339,,67,067,44,4207,200040178.0,,,,,,21.0,True
Oberhausbergen,216703439,COM,67343,,67,067,44,5435,246700488.0,,,,,,22.0,True
Obernai,216703488,COM,67348,,67,067,44,11738,246701080.0,,,,,,32.0,True
Ostwald,216703652,COM,67365,,67,067,44,12724,246700488.0,,,,,,31.0,True
Val-de-Moder,200086940,COM,67372,,67,067,44,5161,200067874.0,,,,,,21.0,True
Plobsheim,216703785,COM,67378,,67,067,44,4482,246700488.0,,,,,,21.0,True
Reichshoffen,216703884,COM,67388,,67,067,44,5480,246701098.0,,,,,,21.0,True
Reichstett,216703892,COM,67389,,67,067,44,4458,246700488.0,,,,,,21.0,True
Rosheim,216704114,COM,67411,,67,067,44,5258,246700744.0,,,,,,21.0,True
Saverne,216704379,COM,67437,,67,067,44,11548,200068112.0,,,,,,32.0,True
Schiltigheim,216704478,COM,67447,,67,067,44,32070,246700488.0,,,,,,41.0,True
Sélestat,216704627,COM,67462,,67,067,44,19540,246700967.0,,,,,,32.0,True
Souffelweyersheim,216704718,COM,67471,,67,067,44,8063,246700488.0,,,,,,22.0,True
Soufflenheim,216704726,COM,67472,,67,067,44,4953,200041325.0,,,,,,21.0,True
Strasbourg,216704825,COM,67482,,67,067,44,283745,246700488.0,,,,,,42.0,True
Truchtersheim,200057321,COM,67495,,67,067,44,4110,200034635.0,,,,,,21.0,True
Vendenheim,216705061,COM,67506,,67,067,44,5729,246700488.0,,,,,,21.0,True
La Wantzenau,216705194,COM,67519,,67,067,44,5948,246700488.0,,,,,,21.0,True
Wasselonne,216705202,COM,67520,,67,067,44,5715,200068864.0,,,,,,21.0,True
Wissembourg,216705442,COM,67544,,67,067,44,7750,246700926.0,,,,,,22.0,True
Wolfisheim,216705517,COM,67551,,67,067,44,4213,246700488.0,,,,,,21.0,True
Altkirch,216800045,COM,68004,,68,068,44,5870,200066041.0,,,,,,22.0,True
Bartenheim,216800219,COM,68021,,68,068,44,3889,200066058.0,,,,,,21.0,True
Blotzheim,216800425,COM,68042,,68,068,44,4640,200066058.0,,,,,,21.0,True
Bollwiller,216800433,COM,68043,,68,068,44,4082,200066009.0,,,,,,21.0,True
Brunstatt-Didenheim,200057909,COM,68056,,68,068,44,8220,200066009.0,,,,,,22.0,True
Cernay,216800631,COM,68063,,68,068,44,11789,200036465.0,,,,,,22.0,True
Colmar,216800664,COM,68066,,68,068,44,70158,246800726.0,,,,,,42.0,True
Ensisheim,216800821,COM,68082,,68,068,44,7578,246800445.0,,,,,,22.0,True
Guebwiller,216801126,COM,68112,,68,068,44,11414,246800569.0,,,,,,31.0,True
Habsheim,216801183,COM,68118,,68,068,44,4991,200066009.0,,,,,,21.0,True
Horbourg-Wihr,216801456,COM,68145,,68,068,44,6081,246800726.0,,,,,,21.0,True
Huningue,216801498,COM,68149,,68,068,44,7326,200066058.0,,,,,,31.0,True
Illzach,216801548,COM,68154,,68,068,44,14862,200066009.0,,,,,,32.0,True
Ingersheim,216801555,COM,68155,,68,068,44,4752,246800726.0,,,,,,21.0,True
Kaysersberg Vignoble,200052603,COM,68162,,68,068,44,4618,246800551.0,,,,,,21.0,True
Kembs,216801639,COM,68163,,68,068,44,5330,200066058.0,,,,,,22.0,True
Kingersheim,216801662,COM,68166,,68,068,44,13201,200066009.0,,,,,,31.0,True
Lutterbach,216801951,COM,68195,,68,068,44,6404,200066009.0,,,,,,21.0,True
Masevaux-Niederbruck,200059434,COM,68201,,68,068,44,3860,246800676.0,,,,,,21.0,True
Mulhouse,216802249,COM,68224,,68,068,44,110612,200066009.0,https://data.mulhouse-alsace.fr/explore/?refine.publisher=Ville+de+Mulhouse,,,ptf,Mulhouse Alsace,51.0,True
Munster,216802264,COM,68226,,68,068,44,4688,246800585.0,,,,,,21.0,True
Orbey,216802496,COM,68249,,68,068,44,3619,246800551.0,,,,,,21.0,True
Pfastatt,216802561,COM,68256,,68,068,44,9707,200066009.0,,,,,,22.0,True
Ribeauvillé,216802694,COM,68269,,68,068,44,4893,246800577.0,,,,,,21.0,True
Richwiller,216802702,COM,68270,,68,068,44,3750,200066009.0,,,,,,21.0,True
Riedisheim,216802710,COM,68271,,68,068,44,12998,200066009.0,https://data.mulhouse-alsace.fr/explore/?refine.publisher=Ville+de+Riedisheim,,,ptf,Mulhouse Alsace,22.0,True
Rixheim,216802785,COM,68278,,68,068,44,14114,200066009.0,https://data.mulhouse-alsace.fr/explore/?refine.publisher=Ville+de+Rixheim,,,ptf,Mulhouse Alsace,32.0,True
Rouffach,216802876,COM,68287,,68,068,44,4784,246800494.0,,,,,,21.0,True
Saint-Louis,216802975,COM,68297,,68,068,44,21457,200066058.0,,,,,,41.0,True
Sainte-Marie-aux-Mines,216802983,COM,68298,,68,068,44,5220,246800395.0,,,,,,21.0,True
Sausheim,216803007,COM,68300,,68,068,44,5622,200066009.0,,,,,,22.0,True
Sierentz,216803098,COM,68309,,68,068,44,3769,200066058.0,,,,,,21.0,True
Soultz-Haut-Rhin,216803155,COM,68315,,68,068,44,7204,246800569.0,,,,,,22.0,True
Staffelfelden,216803213,COM,68321,,68,068,44,4023,200066009.0,,,,,,21.0,True
Thann,216803346,COM,68334,,68,068,44,7921,200036465.0,,,,,,22.0,True
Village-Neuf,216803494,COM,68349,,68,068,44,4366,200066058.0,,,,,,21.0,True
Wintzenheim,216803742,COM,68374,,68,068,44,7996,246800726.0,,,,,,22.0,True
Wittelsheim,216803759,COM,68375,,68,068,44,10517,200066009.0,https://data.mulhouse-alsace.fr/explore/?refine.publisher=Ville+de+Wittelsheim,,,ptf,Mulhouse Alsace,22.0,True
Wittenheim,216803767,COM,68376,,68,068,44,14430,200066009.0,,,,,,32.0,True
Amplepuis,216900068,COM,69006,,69,069,84,5097,200040566.0,,,,,,21.0,True
Anse,216900092,COM,69009,,69,069,84,7332,200040574.0,,,,,,22.0,True
L'Arbresle,216900100,COM,69010,,69,069,84,6594,246900625.0,,,,,,22.0,True
Belleville-en-Beaujolais,200084416,COM,69019,,69,069,84,13240,200067817.0,,,,,,31.0,True
Val d'Oingt,200065274,COM,69024,,69,069,84,4149,200040574.0,,,,,,21.0,True
Brignais,216900274,COM,69027,,69,069,84,11610,246900757.0,,,,,,32.0,True
Brindas,216900282,COM,69028,,69,069,84,6280,246900724.0,,,,,,22.0,True
Bron,216900290,COM,69029,,69,069,84,42020,200046977.0,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Bron,,,ptf,Métropole de Lyon,41.0,True
Caluire-et-Cuire,216900340,COM,69034,,69,069,84,43816,200046977.0,,,,,,42.0,True
Champagne-au-Mont-d'Or,216900407,COM,69040,,69,069,84,5579,200046977.0,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Champagne-au-Mont-d%27Or,,,ptf,Métropole de Lyon,22.0,True
Chaponost,216900431,COM,69043,,69,069,84,8888,246900757.0,,https://www.data.gouv.fr/fr/organizations/63bd8fc1757585c6ca3e0abb/,63bd8fc1757585c6ca3e0abb,datagouv,DataGouv,31.0,True
Charbonnières-les-Bains,216900449,COM,69044,,69,069,84,5208,200046977.0,,,,,,22.0,True
Charly,216900464,COM,69046,,69,069,84,4679,200046977.0,,,,,,21.0,True
Chazay-d'Azergues,216900522,COM,69052,,69,069,84,4245,200040574.0,,,,,,21.0,True
Collonges-au-Mont-d'Or,216900639,COM,69063,,69,069,84,4135,200046977.0,,,,,,21.0,True
Condrieu,216900647,COM,69064,,69,069,84,3977,200077014.0,,,,,,21.0,True
Cours,200056133,COM,69066,,69,069,84,4529,200040566.0,,,,,,21.0,True
Craponne,216900696,COM,69069,,69,069,84,11253,200046977.0,,,,,,32.0,True
Dardilly,216900720,COM,69072,,69,069,84,9156,200046977.0,,,,,,31.0,True
Écully,216900811,COM,69081,,69,069,84,18865,200046977.0,,,,,,32.0,True
Fontaines-sur-Saône,216900886,COM,69088,,69,069,84,7144,200046977.0,,,,,,22.0,True
Francheville,216900894,COM,69089,,69,069,84,14464,200046977.0,,,,,,32.0,True
Givors,216900910,COM,69091,,69,069,84,20089,200046977.0,,,,,,41.0,True
Gleizé,216900928,COM,69092,,69,069,84,7811,200040590.0,,,,,,22.0,True
Grézieu-la-Varenne,216900944,COM,69094,,69,069,84,5846,246900724.0,,,,,,21.0,True
Grigny,216900969,COM,69096,,69,069,84,9734,200046977.0,,,,,,32.0,True
Irigny,216901009,COM,69100,,69,069,84,8740,200046977.0,,,,,,31.0,True
Lentilly,216901124,COM,69112,,69,069,84,5930,246900625.0,,,,,,21.0,True
Limas,216901157,COM,69115,,69,069,84,4905,200040590.0,,,,,,21.0,True
Limonest,216901165,COM,69116,,69,069,84,3765,200046977.0,"https://data.grandlyon.com/jeux-de-donnees?responsibleParty.organisationName=Commune%20de%20Limonest,Ville%20de%20Limonest",,,ptf,Métropole de Lyon,22.0,True
Lyon,216901231,COM,69123,,69,069,84,522679,200046977.0,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Lyon,,,ptf,Métropole de Lyon,53.0,True
Marcy-l'Étoile,216901272,COM,69127,,69,069,84,3714,200046977.0,,,,,,22.0,True
Millery,216901330,COM,69133,,69,069,84,4414,246900757.0,,,,,,21.0,True
Mornant,216901413,COM,69141,,69,069,84,6140,246900740.0,,,,,,22.0,True
La Mulatière,216901421,COM,69142,,69,069,84,6423,200046977.0,,,,,,22.0,True
Neuville-sur-Saône,216901439,COM,69143,,69,069,84,7609,200046977.0,,,,,,31.0,True
Oullins,216901496,COM,69149,,69,069,84,26565,200046977.0,,,,,,41.0,True
Pierre-Bénite,216901520,COM,69152,,69,069,84,10453,200046977.0,,,,,,32.0,True
Vindry-sur-Turdine,200087070,COM,69157,,69,069,84,5226,200040566.0,,,,,,21.0,True
Porte des Pierres Dorées,200083616,COM,69159,,69,069,84,3845,200040574.0,,,,,,21.0,True
Quincieux,216901637,COM,69163,,69,069,84,3518,200046977.0,,,,,,21.0,True
Soucieu-en-Jarrest,216901769,COM,69176,,69,069,84,4598,246900740.0,,,,,,21.0,True
Beauvallon,200077410,COM,69179,,69,069,84,4086,246900740.0,,,,,,21.0,True
Saint-Cyr-au-Mont-d'Or,216901918,COM,69191,,69,069,84,5712,200046977.0,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Saint-Cyr-au-Mont-d%27Or,,,ptf,Métropole de Lyon,21.0,True
Saint-Didier-au-Mont-d'Or,216901942,COM,69194,,69,069,84,6939,200046977.0,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Saint-Didier-au-Mont-d%27Or,,,ptf,Métropole de Lyon,21.0,True
Saint-Fons,216901991,COM,69199,,69,069,84,18859,200046977.0,,,,,,41.0,True
Sainte-Foy-lès-Lyon,216902023,COM,69202,,69,069,84,22383,200046977.0,,,,,,32.0,True
Saint-Genis-Laval,216902049,COM,69204,,69,069,84,21695,200046977.0,,,,,,41.0,True
Saint-Genis-les-Ollières,216902056,COM,69205,,69,069,84,5072,200046977.0,,,,,,22.0,True
Saint-Georges-de-Reneins,216902064,COM,69206,,69,069,84,4468,200067817.0,,,,,,21.0,True
Saint-Martin-en-Haut,216902270,COM,69227,,69,069,84,4054,200066587.0,,,,,,21.0,True
Chabanière,200065852,COM,69228,,69,069,84,4276,246900740.0,,,,,,21.0,True
Tarare,216902437,COM,69243,,69,069,84,10863,200040566.0,,,,,,31.0,True
Tassin-la-Demi-Lune,216902445,COM,69244,,69,069,84,22691,200046977.0,,,,,,32.0,True
Thizy-les-Bourgs,200033652,COM,69248,,69,069,84,6158,200040566.0,,,,,,22.0,True
La Tour-de-Salvagny,216902502,COM,69250,,69,069,84,4146,200046977.0,,,,,,21.0,True
Vaugneray,200047785,COM,69255,,69,069,84,5842,246900724.0,,,,,,21.0,True
Vaulx-en-Velin,216902569,COM,69256,,69,069,84,49928,200046977.0,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Vaulx-en-Velin,,,ptf,Métropole de Lyon,42.0,True
Vénissieux,216902593,COM,69259,,69,069,84,66202,200046977.0,,https://www.data.gouv.fr/fr/organizations/612de507e2b29cf3682caad1/,612de507e2b29cf3682caad1,datagouv,DataGouv,51.0,True
Vernaison,216902601,COM,69260,,69,069,84,5052,200046977.0,,,,,,21.0,True
Villefranche-sur-Saône,216902643,COM,69264,,69,069,84,37303,200040590.0,,,,,,42.0,True
Villeurbanne,216902668,COM,69266,,69,069,84,148754,200046977.0,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Villeurbanne,,,ptf,Métropole de Lyon,51.0,True
Vourles,216902684,COM,69268,,69,069,84,3501,246900757.0,,,,,,21.0,True
Chaponnay,216902700,COM,69270,,69,069,84,4338,246900765.0,,,,,,22.0,True
Chassieu,216902718,COM,69271,,69,069,84,10505,200046977.0,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Chassieu,,,ptf,Métropole de Lyon,32.0,True
Communay,216902726,COM,69272,,69,069,84,4281,246900765.0,,,,,,21.0,True
Corbas,216902734,COM,69273,,69,069,84,11110,200046977.0,,,,,,32.0,True
Décines-Charpieu,216902759,COM,69275,,69,069,84,28730,200046977.0,,,,,,41.0,True
Feyzin,216902767,COM,69276,,69,069,84,9910,200046977.0,,,,,,32.0,True
Genas,216902775,COM,69277,,69,069,84,12941,246900575.0,,,,,,32.0,True
Genay,216902783,COM,69278,,69,069,84,5574,200046977.0,,,,,,22.0,True
Jonage,216902791,COM,69279,,69,069,84,5978,200046977.0,,,,,,22.0,True
Meyzieu,216902825,COM,69282,,69,069,84,33725,200046977.0,,,,,,41.0,True
Mions,216902833,COM,69283,,69,069,84,13661,200046977.0,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Mions,,,ptf,Métropole de Lyon,32.0,True
Pusignan,216902858,COM,69285,,69,069,84,4151,246900575.0,,,,,,21.0,True
Rillieux-la-Pape,216902866,COM,69286,,69,069,84,30366,200046977.0,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Rillieux-la-Pape,https://www.data.gouv.fr/fr/organizations/5d1b06b46f44410e40f553ac/,5d1b06b46f44410e40f553ac,datagouv,"Métropole de Lyon, DataGouv",41.0,True
Saint-Bonnet-de-Mure,216902874,COM,69287,,69,069,84,6879,246900575.0,,,,,,22.0,True
Saint-Laurent-de-Mure,216902882,COM,69288,,69,069,84,5442,246900575.0,,https://www.data.gouv.fr/fr/organizations/5ae1cc2588ee385be7b19c67/,5ae1cc2588ee385be7b19c67,datagouv,DataGouv,22.0,True
Saint-Pierre-de-Chandieu,216902890,COM,69289,,69,069,84,4578,246900575.0,,,,,,22.0,True
Saint-Priest,216902908,COM,69290,,69,069,84,46497,200046977.0,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Saint-Priest,,,ptf,Métropole de Lyon,42.0,True
Saint-Symphorien-d'Ozon,216902916,COM,69291,,69,069,84,5791,246900765.0,,,,,,22.0,True
Sathonay-Camp,216902924,COM,69292,,69,069,84,5993,200046977.0,,,,,,21.0,True
Ternay,216902973,COM,69297,,69,069,84,5575,246900765.0,,,,,,21.0,True
Fougerolles-Saint-Valbert,200082634,COM,70245,,70,070,27,3931,200041721.0,,,,,,21.0,True
Gray,217002799,COM,70279,,70,070,27,5916,200036549.0,,,,,,22.0,True
Héricourt,200083608,COM,70285,,70,070,27,10881,247000722.0,,,,,,22.0,True
Lure,217003102,COM,70310,,70,070,27,8409,247000664.0,,,,,,22.0,True
Luxeuil-les-Bains,217003110,COM,70311,,70,070,27,7008,247000755.0,,,,,,22.0,True
Vesoul,217005503,COM,70550,,70,070,27,15728,247000011.0,,,,,,32.0,True
Autun,217100148,COM,71014,,71,071,27,14381,200070530.0,,https://www.data.gouv.fr/fr/organizations/5bb47c2a634f416334276b4f/,5bb47c2a634f416334276b4f,datagouv,DataGouv,31.0,True
Blanzy,217100403,COM,71040,,71,071,27,6286,247100290.0,,,,,,22.0,True
Bourbon-Lancy,217100478,COM,71047,,71,071,27,5000,200070316.0,,,,,,22.0,True
Le Breuil,217100593,COM,71059,,71,071,27,3642,247100290.0,,,,,,21.0,True
Chagny,217100734,COM,71073,,71,071,27,5616,200006682.0,,,,,,21.0,True
Chalon-sur-Saône,217100767,COM,71076,,71,071,27,46603,247100589.0,,,,,,42.0,True
La Chapelle-de-Guinchay,217100908,COM,71090,,71,071,27,4173,200070308.0,,,,,,21.0,True
Charnay-lès-Mâcon,217101054,COM,71105,,71,071,27,7663,200070308.0,,,,,,22.0,True
Châtenoy-le-Royal,217101187,COM,71118,,71,071,27,6316,247100589.0,,,,,,22.0,True
Chauffailles,217101203,COM,71120,,71,071,27,3777,200070548.0,,,,,,21.0,True
Cluny,217101377,COM,71137,,71,071,27,5098,200040293.0,,,,,,22.0,True
Le Creusot,217101534,COM,71153,,71,071,27,21935,247100290.0,,,,,,32.0,True
Digoin,217101765,COM,71176,,71,071,27,8060,200071884.0,,,,,,31.0,True
Givry,217102219,COM,71221,,71,071,27,3860,247100589.0,,,,,,21.0,True
Gueugnon,217102300,COM,71230,,71,071,27,7196,200070316.0,,,,,,31.0,True
Louhans,217102631,COM,71263,,71,071,27,6569,200071579.0,,,,,,22.0,True
Mâcon,217102706,COM,71270,,71,071,27,34417,200070308.0,,,,,,42.0,True
Montceau-les-Mines,217103068,COM,71306,,71,071,27,18789,247100290.0,,,,,,32.0,True
Montchanin,217103100,COM,71310,,71,071,27,5118,247100290.0,,,,,,22.0,True
Paray-le-Monial,217103423,COM,71342,,71,071,27,9639,200071884.0,,,,,,22.0,True
Saint-Marcel,217104454,COM,71445,,71,071,27,6222,247100589.0,,https://www.data.gouv.fr/fr/organizations/5bab855f634f417eb0f01da8/,5bab855f634f417eb0f01da8,datagouv,DataGouv,22.0,True
Saint-Rémy,217104751,COM,71475,,71,071,27,6796,247100589.0,,,,,,22.0,True
Saint-Vallier,217104868,COM,71486,,71,071,27,8831,247100290.0,,,,,,22.0,True
Sanvignes-les-Mines,217104991,COM,71499,,71,071,27,4402,247100290.0,,,,,,22.0,True
Tournus,217105436,COM,71543,,71,071,27,5885,200069698.0,,,,,,22.0,True
Allonnes,217200039,COM,72003,,72,072,52,11206,247200132.0,,,,,,32.0,True
Arnage,217200088,COM,72008,,72,072,52,5432,247200132.0,,,,,,22.0,True
La Bazoge,217200245,COM,72024,,72,072,52,3700,200068963.0,,,,,,21.0,True
Bonnétable,217200393,COM,72039,,72,072,52,3915,200072676.0,,,,,,21.0,True
Champagné,217200542,COM,72054,,72,072,52,3947,247200132.0,,,,,,21.0,True
Changé,217200583,COM,72058,,72,072,52,6713,247200421.0,,,,,,22.0,True
Montval-sur-Loir,200063196,COM,72071,,72,072,52,6373,200070373.0,,,,,,22.0,True
Coulaines,217200955,COM,72095,,72,072,52,7548,247200132.0,,,,,,31.0,True
Écommoy,217201243,COM,72124,,72,072,52,4748,247200447.0,,,,,,21.0,True
La Ferté-Bernard,217201326,COM,72132,,72,072,52,9155,247200686.0,,,,,,31.0,True
La Flèche,217201540,COM,72154,,72,072,52,15956,247200348.0,,,,,,32.0,True
Le Lude,200077162,COM,72176,,72,072,52,4328,200073112.0,,,,,,21.0,True
Mamers,217201805,COM,72180,,72,072,52,5460,200072676.0,,https://www.data.gouv.fr/fr/organizations/63aebc0be046c0d28d0b9f56/,63aebc0be046c0d28d0b9f56,datagouv,DataGouv,22.0,True
Le Mans,217201813,COM,72181,,72,072,52,145776,247200132.0,https://data-lmm.opendata.arcgis.com/search,,,ptf,Le Mans Métropole,51.0,True
Moncé-en-Belin,217202001,COM,72200,,72,072,52,3720,247200447.0,,,,,,21.0,True
Mulsanne,217202134,COM,72213,,72,072,52,5301,247200132.0,,,,,,22.0,True
Parigné-l'Évêque,217202316,COM,72231,,72,072,52,5164,247200421.0,,,,,,21.0,True
Sablé-sur-Sarthe,217202647,COM,72264,,72,072,52,12719,247200090.0,,,,,,31.0,True
Sargé-lès-le-Mans,217203280,COM,72328,,72,072,52,3749,247200132.0,,,,,,21.0,True
Savigné-l'Évêque,217203298,COM,72329,,72,072,52,4081,200072684.0,,,,,,21.0,True
La Suze-sur-Sarthe,217203462,COM,72346,,72,072,52,4519,247200629.0,,,,,,22.0,True
Yvré-l'Évêque,217203868,COM,72386,,72,072,52,4361,247200132.0,,,,,,21.0,True
Grand-Aigueblanche,200084572,COM,73003,,73,073,84,3962,247300015.0,,,,,,21.0,True
Aime-la-Plagne,200055762,COM,73006,,73,073,84,4554,247300817.0,,,,,,22.0,True
Aix-les-Bains,217300086,COM,73008,,73,073,84,30373,200068674.0,,https://www.data.gouv.fr/fr/organizations/5ab9e75188ee387964e77c2b/,5ab9e75188ee387964e77c2b,datagouv,DataGouv,41.0,True
Entrelacs,200053833,COM,73010,,73,073,84,6399,200068674.0,,,,,,22.0,True
Albertville,217300110,COM,73011,,73,073,84,19453,200068997.0,,,,,,32.0,True
Barberaz,217300292,COM,73029,,73,073,84,4843,200069110.0,,,,,,21.0,True
Bassens,217300318,COM,73031,,73,073,84,4587,200069110.0,,,,,,21.0,True
Le Bourget-du-Lac,217300516,COM,73051,,73,073,84,4964,200068674.0,,,,,,22.0,True
Bourg-Saint-Maurice,217300540,COM,73054,,73,073,84,7702,247300254.0,,,,,,31.0,True
Challes-les-Eaux,217300649,COM,73064,,73,073,84,5864,200069110.0,,,,,,22.0,True
Chambéry,217300656,COM,73065,,73,073,84,60481,200069110.0,https://donnees.grandchambery.fr/explore/?refine.publisher=Ville+de+Chamb%C3%A9ry,https://www.data.gouv.fr/fr/organizations/5bae3178634f411900549882/,5bae3178634f411900549882,ptf+datagouv,"Grand Chambéry, DataGouv",42.0,True
Cognin,217300870,COM,73087,,73,073,84,6381,200069110.0,,,,,,22.0,True
Grésy-sur-Aix,217301282,COM,73128,,73,073,84,4646,200068674.0,,,,,,21.0,True
Jacob-Bellecombette,217301373,COM,73137,,73,073,84,4061,200069110.0,,,,,,21.0,True
La Plagne Tarentaise,200055499,COM,73150,,73,073,84,3734,247300817.0,,,,,,22.0,True
Porte-de-Savoie,200083681,COM,73151,,73,073,84,3765,200041010.0,,,,,,21.0,True
Montmélian,217301712,COM,73171,,73,073,84,4200,200041010.0,,,,,,22.0,True
La Motte-Servolex,217301795,COM,73179,,73,073,84,12390,200069110.0,,,,,,31.0,True
Moûtiers,217301811,COM,73181,,73,073,84,3958,200023299.0,,,,,,21.0,True
La Ravoire,217302132,COM,73213,,73,073,84,9045,200069110.0,,,,,,22.0,True
Valgelon-La Rochette,200086882,COM,73215,,73,073,84,4215,200041010.0,,,,,,22.0,True
Saint-Alban-Leysse,217302223,COM,73222,,73,073,84,6213,200069110.0,,,,,,21.0,True
Saint-Jean-de-Maurienne,217302488,COM,73248,,73,073,84,8146,200070464.0,,,,,,22.0,True
Les Belleville,200084606,COM,73257,,73,073,84,3611,200023299.0,,,,,,22.0,True
